Tweet,Target 1,Stance 1,Opinion Towards,Sentiment,Tweet Id
"Angry with his words, the White House seeks to discredit Dr. Fauci, the national leader of infectious diseases, as he works to marginalize him and his terrible warnings about the shortcomings of the American coronavirus response.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"What's going on with all Dr. Fauci's bad words? Friends, who were Trump voters, but not now, hate him... a picture with his mask down? Something about pharmaceutical interest? To say that the virus is a war? I guess they're not yet completely deprogrammed.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29e+18
@realDonaldTrump Please stop talking and get back to work!!! Leave briefings to the pros and make sure you provide resources. #DrFaci #COVID19 #FactsMatter,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.24e+18
"The @StephenCurry30 interview on #DrFauci on #COVID19 was so instructive. No policy. Just honest, educated, precise questions. Thanks fam.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.24e+18
"When it's all over, I'll remember him for the good: @CMOH_Alberta @nenshi @BryanSzumlas @JustinTrudeau @NYGovComo @PeterAlexander @gustavson64 and #DrFauci #covid19",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.24e+18
@MSNBC @NBCNews #Propaganda technical to repeat unsupported statistics without documented facts on #COVID19 #DrFaci &amp; other questions until they can become raw by at least some people is odious tactics being used by #Trump. #TrumpLies #FaciHero #VoteOutTheGOP #VoteBlueToSaveAmerica,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@realDonaldTrump your own expert just testified that we have not blocked over 50% and that's why we have more cases! why can't you get a hold of it?!,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"@itsJeffTiedrich @realDonaldTrump:arrow_right: #DrFauci: ""There is no question that if the president had not instituted a travel ban on China, there would have been much more #CoronaVirus."":flag_for_United_States: Thank you,",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.24e+18
Did I mention how much respect for #DrFauci?! :pil: I did it but I'm going to say it again! :raised_hands: This man deserves the Presidential Medal of Freedom. :military_medal: #coronavirus #Covid_19 #CoronaVirusUpdate,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.24e+18
@ReallyAmerican1 @realDonaldTrump I bet people against #Faci wouldn't go to #Individual1 if we had #COVID19 they would go directly to a DOCTOR. #ISTandWithDrFaci,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@JustinAHorwitz WTF? @realDonaldTrump @VP @KellyannePolls @PressSec #coronavirus is a virus...... antibiotics do not work on a virus. Where are you #DrFauci???,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
"I believe that his God-given grace that is shown by Dr. Fauci in the way of approaching correctly and flattening this #Minorities Pandemic, be careful and intelligent....please: pray: I don't think these rich CEOs care about a human life more than they care about their outcome. #COVID19",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.25e+18
We want to hear Dr. Fauci and the CDC — the one we had before #Trump wanted them to change #science to adapt to lies #Trump. #COVID19 #ScienceMatters #TrumpVirus2020 #TrumpFailedAmerica,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18
@realDonaldTrump think Americans are stupid as well? #dontcensorus #pire president #coronavirus #YouAreNOTaDoctor,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
I wonder if Dr. Fauci's back is hurt after carrying the entire American team Covid-19,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28e+18
F F U F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.28e+18
"Dear Dr. Fauci, As a nurse, I am grateful for the work you do on behalf of the country. :heart::clap:",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.24e+18
@A_Shy_Nobody @TaraElizabth16 @News12NJ Why not go read the 5 CDC planning scenarios for covid where they discuss mortality rates or what Fauci wrote in the N.E. medical journal in March before starting calling the others without instruction. #nomasks,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.28e+18
"@WhiteHouse @realDonaldTrump Maybe if you had kept saying that from the beginning, all these #blind cowards there would have followed your lead, but they're already put on a conspiracy theory trace of ignorance. Maybe they would have followed you. #WearADAmnMask #ListenToScience",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@texan_maga @HLAurora63 @FoxNews He hasn't had the Fauci lights yet. It's on him.,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
@IngrahamAngle.@RandPaul swam in a pool when he knew he was #Covid19 positive. He is irresponsible &amp; selfish. I rely on #DrFaci on him anytime!,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.26e+18
I just want to hear Dr. Fauci's truth! #shutupTrump #coronavirus #CoronavirusPandemic #CoronavirusNewYork #PrayForNewYork,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.25e+18
"When the orangutan in the office starts wearing a mask, you know that shit has become real.",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
Trump would not therefore answer the question of workers without papers tested. Where is the doctor? Where is the doctor? #TrumpPandemic #TrumpVirusCovered #TrumpLieEvery timeHe speaks #DrFauci Where are you? #Coronavirus #VoteBlue2020 #VoteBlueToEndThisNightmare #VoteThemAllOut,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.24e+18
@DCHokiefan @Nationals Note that he was invited as an honored guest while #TrumpVirus is angry tweeter and eat hamburgers.,fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"Dear, #GOP. Do you still believe in the principles of #Federalism now? What hypocrisy are you? What will you let #Trump do, because it is Killing Americans! And you, Supreme Court?????? #DrFaci #COVID #COVID19 #Coronavirus #SCOTUS OMG Trump",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.25e+18
"So Dr. Fauci needs security details because he receives death threats for his expertise, honesty and statement of how many lives #COVID19 can cost.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.25e+18
#DonaldTrump is cheating on the public and #Republicans allow it. We have to stop #Trump by voting out of the office. It's horrible. #DrFauci is a truth director &amp; now it's quiet. Just like in China. #COVID2019 #coronavirus #Corona #cnn #MSNBC #nbc #bbcamerica #WashingtonPost,fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.24e+18
"I guess Bannon later tells us it's a fake, talk about stocks and leave the conspiracy theories to Fox.",fauci,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"6million American lives @ risk because 3 governors @govkristoneem @IAGovernor @GovRicketts think they know better than the experts &amp; refuse to listen. South Dakota, Iowa &amp; Nebraska lives DO import! #COVID19 #sdgov #iabgov #nebgov #ShelterInPlace",fauci,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.25e+18
