Tweet,Target 1,Stance 1,Opinion Towards,Sentiment,Tweet Id
"@cruiseexplorer @Delta I am DONE with you maskies. The next person who asks ""Where's your mask"" is gonna learn swift justice. I instruct won't back down. You all want a war? You got one!",face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@drdavidsamadi @rail581 should no kids But be forced to wear masks- their lungs are not fully developed &amp; it’s harmful to breathe in mask bacteria all day!!!,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@silentpatriot77 @FrumbleFoot17 If they try to forcefulness the mask file a civil suit !,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"""You Should Wear #Masks Inside Your Homes"" - Texas Emergency Management Official Announces :joy::zany_face:Well...if you listen to this #Texas Official you're one of the dumbest masses on the planet. You're probably sleeping in your mask as well. #COVIDIDIOTS are scary!",face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"@TexasTribune He started wearing one recently and then How the virus. caught in the world does that make the case for masks? If anything it proves they are useless, and probably even harmful. #Plandemic",face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@objectsmith @raymond94397278 Surprised he got anything done weary a silly mask.,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"If parent forced his 12 year old child to wear a mask all day, day to avoid the flu, they would be reported to Protective Services for abuse.@DanielAndrewsMP and his followers are sadistic and incapable of empathy. #resigndanielandrews #endthelockdown",face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@IAGovernor @IGHSAU Yes! Spend the day outside and get some sun and no mask and get some fresh air. Best way to retain up your immune system.,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29E+18
"@DVATW Under NO circumstances will I wear a mask to go shopping. I'll stay home and  shop online. If this is Boris's new normal, he can shove it.",face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@CV2175911874 Event 201 tells you It you need to know. all was all planned in advance. #FakePandemic #NoMasks,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"I wore one yesterday not I felt scared by mask zombies tutting and sniping at me when I didn't wear one the day before. On medical grounds, I'm exempt anyway . I'm NEVER repeating yesterday's experience again and will because wear again. mask a",face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@JasmineWWG1WGA @simondolan I went to @sainsburys yesterday walked nobody stopped me I was the only person in there without a mask and the looks disdain off people just me more determined #COVIDー19,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@TONYxTWO Same. It’s a sad feeling when you go out and see that you are the only one without a mask. :pensive: No more hellos.. No more smiles.. No more conversations.. No interaction with humans.. No more connection.. Might as well angstrom stuff a dirty sock in your mouth.,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
Make sure you wear a mask when your touching Seriously? else other people touched who wore their masks. EVERYTHING Are people really THIS stupid? :woman_facepalming_light_skin_tone:,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"@OANN Democrats call for a Nationwide ""muzzle"" Mandate, right Nancy? #COVID19",face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@IlluminateDark8 All except for the “put on your mask” part:joy::joy:. I don’t do that kind of dirt,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"My husband is going to be famous. :grin: He was recorded by one the local sheep of the world for not wearing a disguise and killing everyone. MAN, he is one good serial killer, I never even knew. #Stupidity #Sheep",face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
tired of the Mask-Matyrs already for suffering 'I'm everyone else's benefit. Everyone be impressed' so pathetic,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"Even though I wear a hearing aid my hearing loss is to that I on rely lip reading- if masks become mandatory people like me will be forced into a life of isolation whilst trying such live day to day, it won’t be worth going out.",face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@BBCRadioLincs A virus with 99.97 % survival rate. Median destruction of death 81. Lockdown was pointless age of economy ( see Sweden). Restart NHS before you kill more people.,face masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
Isnt it odd how all wars and terrorism seems to have ground to a halt Its almost as if the people responsible for war and terrorism have been busy on another project #Coronavirus #Scamdemic #Covid1984 #Masks,face masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
@BiscAnenome @SikeNawGaming @BardsFM Weird how many doctors say masks aren't the answer except in situations like surgery to void coughing or sneezing into an open incision. Masks don't block viruses anyway. Our health is damaged if we restrict our breathing. Our immune organisation too. Goodbye.,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
somebody @ConHome @drchrisnewton Our government advised the scientific evidence would be followed. It isn't. The only science that's being followed is that of individuals who have vested interests in the pharmaceutical industries! In the words of the W.H.O. ....won't get fooled again! #KBF #Plandemic,face masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
"In the USA, Walmart, Home Depot and other retailers WALK BACK face mask mandates, will now serve mask-less customers. No doubt they were substantial revenue. the same will happen in the UK.",face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29E+18
Another reason they want exist to muzzle us is to prevent us from communicating with each other #masks,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@hrkbenowen Never worn any type of mask.,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29E+18
To anyone needs to hear this. Rosa Parks would've refused mask.,face masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@DdnetFx @AmelieLens Spot #Scamdemic #Plandemic,face masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
